theta_21_78/tegt.data (written by ASE) 

28 	 atoms 
2  atom types
0.0      6.5085482252188926  xlo xhi
0.0      5.6365681047956837  ylo yhi
0.0      43.350000000000001  zlo zhi
     -3.254274112609445                       0                       0  xy xz yz


Atoms 

     1   1   1   0.0  -0.0013482187069991682   0.0026707637550363382      19.993591469214618
     2   1   1   0.0      1.8794657464381694      2.1255611523337401      19.984457046773066
     3   1   1   0.0      2.3255667318009086     0.78351724567827619      20.008319831464835
     4   1   1   0.0      3.7231179094209605     0.52785541809378334      19.986182730590269
     5   1   1   0.0      2.7853365099954686      3.2267714832270431      20.006636345979746
     6   1   1   0.0      4.1735459028616031      2.9522193347456196      19.986009772763953
     7   1   1   0.0      4.6517763794588047      1.6170498824395614      20.005579183856216
     8   1   1   0.0      6.0508039826738154      1.3492999039568927      19.974476555312407
     9   1   1   0.0      4.6443331597049244      5.3532148720174355      19.982012529415613
    10   1   1   0.0      5.1193900966738477      4.0128800712515673      19.989145092399731
    11   1   1   0.0      6.5210798311072882      3.7523115824264548      20.012916294916742
    12   1   1   0.0      6.9917085835691486      2.4105045989977896       19.99134966166373
    13   1   1   0.0       7.443375399453684      4.8325904830939042      19.987687040883561
    14   1   1   0.0      8.8261420888935334      4.5695025978251795      19.988015224706341
    15   2   2   0.0   0.0064744442612374754 -0.00046958118030685278      23.372312726605053
    16   2   2   0.0      1.4098327337593419     0.26485338334494291      23.349018287798643
    17   2   2   0.0      1.8838074272884839      1.6325361863285155      23.374975165940512
    18   2   2   0.0      3.2788146095649857      1.9018875053426241      23.322080230091128
    19   2   2   0.0      4.1915558892056479     0.82363805884301888      23.373636868465955
    20   2   2   0.0       5.585835684656117      1.0586080515380698      23.351061722022777
    21   2   2   0.0      2.7877760511763072      4.2994973929312081      23.346772597345215
    22   2   2   0.0      3.7227021453834324      3.2393482066702242      23.389305158805048
    23   2   2   0.0      5.1194611247517336      3.4831973932559297      23.342479551472547
    24   2   2   0.0      6.0486482790263629      2.4041472077013939      23.353766475233446
    25   2   2   0.0      7.4409002190945674      2.6941381785616247       23.34432924395254
    26   2   2   0.0      5.5869533778607883      4.8222070163782078       23.36607852093994
    27   2   2   0.0      6.9715517322555121       5.114294661485693      23.352121577353351
    28   2   2   0.0      7.9029900443387566      4.0383014282516987      23.358534950208718
